Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
21:22:28:53.480,61,0.0000000000,0.0320020989,0.2220216691,0.0000000000,0.0000000000,0.0079324674,0.2260249555,0.0000000000,0.0331779569,0.0000000000,0.1805217415,0.0000000000,0.0077719982,0.2261254638,0.0162816588,0.0000000000,0.0464081876,0.0543791838,0.0689172000,0.0747104585,0.0460833348,0.0000000000,0.0000000000,0.2099982500,0.2028026879,0.0000000000,0.0000000000,0.0305238571,0.0301238019,0.0492317751,0.0653351322,0.0286868494,0.0108774835,0.0507011227,0.0292676371,0.0210236646,0.0171190463,0.1299917549,0.1238807067,0.0509773642,0.0500054955,0.2112675756,0.2106975913,0.1084605679,0.0000000000,0.0000000000,0.0022673572,0.0979262441,0.0761738718,0.0514891930,0.0592807196,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1256028861,0.0190120973,0.0084070079,0.1211998910,0.0190193616,0.0095563447
21:22:28:54.481,61,0.0000000000,0.0330443345,0.2237838954,0.0000000000,0.0000000000,0.0077545415,0.2415127903,0.0000000000,0.0342410989,0.0000000000,0.1820677966,0.0000000000,0.0075968588,0.2417258620,0.0161387678,0.0000000000,0.0441029891,0.0512118451,0.0647727028,0.0697920173,0.0457000136,0.0000000000,0.0000000000,0.2184950858,0.2124008238,0.0000000000,0.0000000000,0.0305239782,0.0301382318,0.0475152507,0.0630737394,0.0292615723,0.0109103629,0.0510969795,0.0294451471,0.0210639369,0.0172299612,0.1268365532,0.1203690767,0.0499034189,0.0488863215,0.2419340909,0.2413274795,0.1037412211,0.0000000000,0.0000000000,0.0023128530,0.0970779806,0.0757404193,0.0513648018,0.0588109717,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1265404671,0.0196189992,0.0085392185,0.1221548021,0.0196263231,0.0097339805
21:22:28:55.483,61,0.0000000000,0.0340149179,0.2237098813,0.0000000000,0.0000000000,0.0076476103,0.2464794070,0.0000000000,0.0352221280,0.0000000000,0.1819991767,0.0000000000,0.0074930303,0.2467247248,0.0159942079,0.0000000000,0.0427813716,0.0481856428,0.0611939505,0.0674984977,0.0454010032,0.0000000000,0.0000000000,0.2226572484,0.2164616585,0.0000000000,0.0000000000,0.0304785352,0.0301151648,0.0462853089,0.0616191328,0.0297502466,0.0108601740,0.0532472432,0.0299772080,0.0212127641,0.0174349919,0.1247873977,0.1179487109,0.0492420234,0.0481579378,0.2531487644,0.2525105178,0.1019397750,0.0000000000,0.0000000000,0.0023827075,0.0965566710,0.0754962564,0.0514534898,0.0586150736,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1264943480,0.0201719739,0.0085975109,0.1221073270,0.0201793648,0.0098331515
21:22:28:56.484,61,0.0000000000,0.0348969735,0.2227516472,0.0000000000,0.0000000000,0.0077530975,0.2435093522,0.0000000000,0.0361090936,0.0000000000,0.1811267436,0.0000000000,0.0076016653,0.2437436134,0.0158830620,0.0000000000,0.0418205932,0.0463122465,0.0591636673,0.0661408156,0.0452620722,0.0000000000,0.0000000000,0.2246707231,0.2184072733,0.0000000000,0.0000000000,0.0303595550,0.0300230738,0.0451763943,0.0603123792,0.0302007366,0.0107853366,0.0551168136,0.0305885915,0.0214515515,0.0177123416,0.1234694421,0.1164633781,0.0487904623,0.0476429127,0.2627464235,0.2620570958,0.1012444496,0.0000000000,0.0000000000,0.0024647554,0.0962741971,0.0754213706,0.0516562313,0.0586072989,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1259588599,0.0206680484,0.0086148521,0.1215775907,0.0206754841,0.0098880194
21:22:28:57.486,61,0.0000000000,0.0360860527,0.2228473127,0.0000000000,0.0000000000,0.0078975931,0.2430691570,0.0000000000,0.0373118073,0.0000000000,0.1812195182,0.0000000000,0.0077494341,0.2433067858,0.0157779604,0.0000000000,0.0406701677,0.0450417362,0.0577282757,0.0650388077,0.0450044759,0.0000000000,0.0000000000,0.2258901149,0.2194307894,0.0000000000,0.0000000000,0.0302177370,0.0299124792,0.0436396487,0.0584209673,0.0306803919,0.0107189193,0.0562049896,0.0311374441,0.0216534007,0.0179524850,0.1223622486,0.1147992909,0.0483918786,0.0471708924,0.2705159783,0.2697786391,0.1009264961,0.0000000000,0.0000000000,0.0025360698,0.0960491300,0.0753774419,0.0518940985,0.0586402267,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1260101050,0.0213468187,0.0086936457,0.1216210723,0.0213543214,0.0100164888
21:22:28:58.487,61,0.0000000000,0.0383911096,0.2245863676,0.0000000000,0.0000000000,0.0080138054,0.2447206825,0.0000000000,0.0396517068,0.0000000000,0.1827918589,0.0000000000,0.0078686867,0.2449988276,0.0156489201,0.0000000000,0.0392779820,0.0440136753,0.0564920008,0.0634856820,0.0446632616,0.0000000000,0.0000000000,0.2267786115,0.2200452983,0.0000000000,0.0000000000,0.0300639458,0.0297815911,0.0418558232,0.0561721474,0.0311381724,0.0106497370,0.0570468605,0.0316551179,0.0217946246,0.0181350894,0.1199770570,0.1117195934,0.0480299406,0.0467231795,0.2792528272,0.2784930170,0.1007094756,0.0000000000,0.0000000000,0.0026024298,0.0958508104,0.0753664970,0.0522375442,0.0587744899,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1269575655,0.0226742737,0.0089095188,0.1225533932,0.0226819329,0.0103288461
21:22:28:59.491,61,0.0000000000,0.0390661620,0.2269290835,0.0000000000,0.0000000000,0.0082698558,0.2531799376,0.0000000000,0.0403465554,0.0000000000,0.1849418879,0.0000000000,0.0081265680,0.2535870671,0.0154548911,0.0000000000,0.0363354571,0.0425494872,0.0543696955,0.0582952425,0.0441092663,0.0000000000,0.0000000000,0.2273267061,0.2204021513,0.0000000000,0.0000000000,0.0298720784,0.0296214707,0.0389109924,0.0526866801,0.0315033384,0.0105805751,0.0574734956,0.0319880843,0.0218480006,0.0182433650,0.1160383224,0.1070022881,0.0475409776,0.0461530164,0.2898487747,0.2891160250,0.0992046371,0.0000000000,0.0000000000,0.0026442378,0.0953474268,0.0751390457,0.0525684580,0.0588310063,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1282642186,0.0230770223,0.0090499623,0.1238274276,0.0230847187,0.0104957270
21:22:29:00.492,61,0.0000000000,0.0396012142,0.2330398411,0.0000000000,0.0000000000,0.0085911565,0.2648775280,0.0000000000,0.0409203544,0.0000000000,0.1904809028,0.0000000000,0.0084459810,0.2654011846,0.0152273877,0.0000000000,0.0317935757,0.0402634107,0.0506319962,0.0509014241,0.0433232300,0.0000000000,0.0000000000,0.2276937068,0.2207998335,0.0000000000,0.0000000000,0.0296828933,0.0295007862,0.0344869085,0.0479597300,0.0319305100,0.0105244741,0.0578888655,0.0323688388,0.0219385996,0.0183870997,0.1079307571,0.0985955149,0.0468826592,0.0452617146,0.3132512569,0.3125753999,0.0926005766,0.0000000000,0.0000000000,0.0027144162,0.0939017609,0.0746936053,0.0529681705,0.0588738918,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1316359490,0.0234293528,0.0093372008,0.1271598041,0.0234371014,0.0108034872
21:22:29:01.494,61,0.0000000000,0.0403355435,0.2418286651,0.0000000000,0.0000000000,0.0089541385,0.2804169357,0.0000000000,0.0417103805,0.0000000000,0.1984568685,0.0000000000,0.0088027762,0.2809998393,0.0150123741,0.0000000000,0.0295300744,0.0380574502,0.0471749865,0.0468772426,0.0422929674,0.0000000000,0.0000000000,0.2278584093,0.2210382223,0.0000000000,0.0000000000,0.0295410417,0.0294431169,0.0318032540,0.0455570482,0.0323585980,0.0104620270,0.0585351884,0.0329547599,0.0220763423,0.0185652729,0.1020544693,0.0929618254,0.0462350771,0.0445190258,0.3365059197,0.3358192742,0.0892832279,0.0000000000,0.0000000000,0.0028282453,0.0920659378,0.0740709677,0.0533571653,0.0588806383,0.0000002772,-0.0599695742,-0.1229389831,0.0420436524,0.1364910007,0.0239181705,0.0097525539,0.1319525689,0.0239260010,0.0112464195
21:22:29:02.495,61,0.0000000000,0.0410996564,0.2481492460,0.0000000000,0.0000000000,0.0093422737,0.2960871458,0.0000000000,0.0425173193,0.0000000000,0.2042351961,0.0000000000,0.0091831153,0.2967006564,0.0148464032,0.0000000000,0.0281436406,0.0367899053,0.0452189781,0.0447624400,0.0412244685,0.0000000000,0.0000000000,0.2275328636,0.2208040208,0.0000000000,0.0000000000,0.0294173788,0.0294015799,0.0302627999,0.0441207476,0.0328821875,0.0104192141,0.0596891120,0.0338018984,0.0222194660,0.0187437925,0.0990034118,0.0900553986,0.0456321314,0.0438530408,0.3456000090,0.3449142277,0.0876186863,0.0000000000,0.0000000000,0.0029608803,0.0903190747,0.0733695850,0.0536663309,0.0588304438,0.0000005367,-0.0599695742,-0.1229389831,0.0420436524,0.1400068551,0.0244063102,0.0100729046,0.1353971660,0.0244141929,0.0115945609
21:22:29:03.497,61,0.0000000000,0.0413147174,0.2518555820,0.0000000000,0.0000000000,0.0097233281,0.3065395653,0.0000000000,0.0427544750,0.0000000000,0.2076577395,0.0000000000,0.0095563391,0.3071703613,0.0146782855,0.0000000000,0.0271241125,0.0357735790,0.0437162556,0.0431007706,0.0403413661,0.0000000000,0.0000000000,0.2242843807,0.2180971801,0.0000000000,0.0000000000,0.0292553473,0.0293251518,0.0291000567,0.0430990271,0.0334037729,0.0103708366,0.0609199293,0.0348892137,0.0223554354,0.0189115480,0.0960354358,0.0871035978,0.0450017005,0.0431803614,0.3503574431,0.3496736586,0.0859406665,0.0000000000,0.0000000000,0.0030884522,0.0872970298,0.0717515275,0.0539143607,0.0587385222,0.0000006973,-0.0599695742,-0.1229389831,0.0420436524,0.1420905143,0.0245600007,0.0102471197,0.1374188662,0.0245678909,0.0117737325
21:22:29:04.499,61,0.0000000000,0.0408943258,0.2554612458,0.0000000000,0.0000000000,0.0101595204,0.3127053678,0.0000000000,0.0423481241,0.0000000000,0.2109537870,0.0000000000,0.0099844038,0.3133533001,0.0144873401,0.0000000000,0.0262318403,0.0348895863,0.0424608625,0.0415614545,0.0396528132,0.0000000000,0.0000000000,0.2159141749,0.2110596895,0.0000000000,0.0000000000,0.0290087312,0.0291657466,0.0278837793,0.0421876721,0.0339324512,0.0103124734,0.0625808239,0.0362136215,0.0225202907,0.0191081036,0.0913688913,0.0824881867,0.0442919545,0.0424527377,0.3533715904,0.3526934683,0.0831601992,0.0000000000,0.0000000000,0.0032166215,0.0845049471,0.0702649057,0.0541921444,0.0587009229,0.0000005279,-0.0599695742,-0.1229389831,0.0420436524,0.1441005021,0.0243496336,0.0103695272,0.1393909454,0.0243575163,0.0118761119
21:22:29:05.500,61,0.0000000000,0.0414465480,0.2608430088,0.0000000000,0.0000000000,0.0105546964,0.3157582581,0.0000000000,0.0429362692,0.0000000000,0.2158478647,0.0000000000,0.0103699388,0.3164159656,0.0142682279,0.0000000000,0.0254243892,0.0338179357,0.0407101922,0.0397972763,0.0392048247,0.0000000000,0.0000000000,0.2083195746,0.2017191350,0.0000000000,0.0000000000,0.0287140571,0.0289569665,0.0261320379,0.0409792997,0.0344310775,0.0102280090,0.0658533275,0.0387063995,0.0228006057,0.0194090251,0.0846416131,0.0756051019,0.0433778055,0.0414450169,0.3589245677,0.3582417071,0.0782669410,0.0000000000,0.0000000000,0.0033672522,0.0815131515,0.0680792406,0.0544940159,0.0586933121,0.0000001915,-0.0599695742,-0.1229389831,0.0420436524,0.1470785290,0.0247113444,0.0106380433,0.1423244029,0.0247192793,0.0121652829
21:22:29:06.502,61,0.0000000000,0.0417475142,0.2582455575,0.0000000000,0.0000000000,0.0107212979,0.3170237839,0.0000000000,0.0432268940,0.0000000000,0.2134970427,0.0000000000,0.0105290394,0.3176884353,0.0140201189,0.0000000000,0.0247484632,0.0328499041,0.0394846164,0.0388175435,0.0390062146,0.0000000000,0.0000000000,0.1969904453,0.1884080321,0.0000000000,0.0000000000,0.0283110812,0.0286235772,0.0248541255,0.0399834365,0.0348437242,0.0100984462,0.0687510297,0.0415300131,0.0231599156,0.0197685175,0.0812393799,0.0721394345,0.0426562503,0.0406803489,0.3510603905,0.3502331376,0.0743419304,0.0000000000,0.0000000000,0.0035031773,0.0786382109,0.0657664612,0.0546190590,0.0585584939,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1456449628,0.0248614810,0.0105508128,0.1409037709,0.0248694234,0.0120913275
21:22:29:07.503,61,0.0000000000,0.0303177964,0.1908304989,0.0000000000,0.0000000000,0.0107792262,0.2887833118,0.0000000000,0.0313185751,0.0000000000,0.1524973363,0.0000000000,0.0105817625,0.2893495262,0.0137408543,0.0000000000,0.0245283097,0.0320580900,0.0386629961,0.0383887254,0.0388638712,0.0000000000,0.0000000000,0.1744261831,0.1648194343,0.0000000000,0.0000000000,0.0277737249,0.0281365644,0.0239351355,0.0391997360,0.0349385031,0.0099305315,0.0698083863,0.0427668244,0.0234657861,0.0200399645,0.0797193870,0.0706134811,0.0421659946,0.0401685424,0.3020423055,0.3011508882,0.0697866082,0.0000000000,0.0000000000,0.0035260580,0.0745092258,0.0622889251,0.0542447269,0.0580251478,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,0.1085314453,0.0178446807,0.0071191271,0.1041747630,0.0178516321,0.0081965886
21:22:29:08.505,61,0.0000000000,0.0033199603,0.0000000000,0.0000000000,0.0000000000,0.0109455958,0.2799424529,0.0000000000,0.0032577135,0.0089647304,0.0000000000,0.0000000000,0.0107474467,0.2804636955,0.0134104285,0.0000000000,0.0246651713,0.0313315056,0.0380558632,0.0385548025,0.0383524522,0.0000000000,0.0000000000,0.1500372142,0.1385274231,0.0000000000,0.0000000000,0.0267198496,0.0271790475,0.0231651403,0.0385589190,0.0345790759,0.0096990047,0.0697880983,0.0433436856,0.0235000886,0.0200175457,0.0789616555,0.0699198470,0.0418465100,0.0398493111,0.2454232275,0.2445656061,0.0593364015,0.0000000000,0.0000000000,0.0033973756,0.0679606795,0.0579602905,0.0487846956,0.0520511344,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.0053275842,0.0018314719,-0.0003065814,-0.0093757510,0.0018362775,-0.0003722862
21:22:29:09.506,61,0.0000000000,0.0000000000,0.0000000000,0.1800276488,0.0000000000,0.0113787008,0.2775740325,0.0000000000,0.0000000000,0.2783204019,0.0000000000,0.0000000000,0.0111838290,0.2781323791,0.0131153259,0.0000000000,0.0249440800,0.0307651293,0.0377145968,0.0425455235,0.0381108187,0.0000000000,0.0000000000,0.1255094409,0.1150986776,0.0000000000,0.0000000000,0.0256707743,0.0261424631,0.0228111427,0.0383719094,0.0343028046,0.0094643543,0.0698920786,0.0440606549,0.0234772377,0.0199116543,0.0784830824,0.0695875287,0.0418056138,0.0397930369,0.2197620422,0.2190329581,0.0547928736,0.0000000000,0.0000000000,0.0032258176,0.0643879324,0.0561214350,0.0468309596,0.0498144440,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.1654887795,-0.0025179684,-0.0078270398,-0.1731444895,-0.0025146604,-0.0084329695
21:22:29:10.508,61,0.0000000000,0.0000000000,0.0000000000,0.3204249740,0.0000000000,0.0113353832,0.2687866688,0.0000000000,0.0000000000,0.4156290889,0.0000000000,0.0000000000,0.0111473855,0.2695268989,0.0126875704,0.0000000000,0.0249716975,0.0282532033,0.0357082710,0.0432614572,0.0367569961,0.0000000000,0.0000000000,0.1139643192,0.1044315100,0.0000000000,0.0000000000,0.0224942658,0.0228822846,0.0202843603,0.0353827327,0.0331551023,0.0090818536,0.0668400303,0.0441528112,0.0232153982,0.0195749477,0.0661518574,0.0604088828,0.0407971814,0.0389545634,0.1939471662,0.1932341158,0.0504128672,0.0000000000,0.0000000000,0.0029900635,0.0567358360,0.0522603765,0.0406694040,0.0427013822,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.2472276241,-0.0106664971,-0.0095176883,-0.2588829398,-0.0106649250,-0.0109000709
21:22:29:11.509,61,0.0000000000,0.0000000000,0.0000000000,0.4850039780,0.0000000000,0.0112416269,0.2044914812,0.0000000000,0.0000000000,0.5742899776,0.0000000000,0.0000000000,0.0110631818,0.2053479850,0.0120503344,0.0000000000,0.0242029466,0.0194781516,0.0219960418,0.0285158735,0.0266150162,0.0000000000,0.0000000000,0.0871022269,0.0889913812,0.0000000000,0.0000000000,0.0173531417,0.0178675763,0.0045158989,0.0141870603,0.0273770001,0.0085252160,0.0513352677,0.0410835296,0.0226801522,0.0189992655,0.0195426419,0.0191599671,0.0286046099,0.0288332403,0.1768534780,0.1758888662,0.0427236706,0.0000000000,0.0000000000,0.0026737207,0.0440442450,0.0437483937,0.0304706842,0.0337775573,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.3415326476,-0.0050373897,-0.0150483903,-0.3592821956,-0.0050365962,-0.0164076723
21:22:29:12.511,61,0.0000000000,0.0206609834,0.0000000000,0.5273845196,0.0000000000,0.0111134015,0.1229350641,0.0000000000,0.0181207266,0.6147854924,0.0000000000,0.0000000000,0.0109408330,0.1241171509,0.0110780206,0.0000000000,0.0221852753,0.0131515041,0.0123987142,0.0182394013,0.0091849165,0.0000000000,0.0000000000,0.0725579709,0.0747627839,0.0000000000,0.0000000000,0.0137071824,0.0143221775,0.0000000000,0.0000000000,0.0181298349,0.0079531437,0.0284861401,0.0286067929,0.0209952649,0.0172909964,0.0061227093,0.0069312393,0.0199014377,0.0205608383,0.1135623604,0.1120394841,0.0264436491,0.0000000000,0.0000000000,0.0022781510,0.0315356962,0.0304282140,0.0191103332,0.0218081884,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.3652407229,0.0148236193,-0.0234515239,-0.3848199248,0.0148258395,-0.0238045342
21:22:29:13.512,61,0.0000000000,0.0000000000,0.0000000000,0.6642904878,0.0000000000,0.0124958968,0.0921480879,0.0000000000,0.0000000000,0.7458240390,0.0000000000,0.0000000000,0.0123361349,0.0940257311,0.0102349976,0.0000000000,0.0198202636,0.0087323925,0.0065718773,0.0130934855,0.0033299699,0.0000000000,0.0000000000,0.0552707464,0.0552133955,0.0000000000,0.0000000000,0.0110788150,0.0117559107,0.0000000000,0.0000000000,0.0138946762,0.0073430547,0.0213008374,0.0248688348,0.0200594738,0.0163139831,0.0000000000,0.0004087124,0.0157543607,0.0165446624,0.0757642016,0.0736287683,0.0174714047,0.0000000000,0.0000000000,0.0019225922,0.0262362026,0.0254472420,0.0145265060,0.0170571376,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.4435860813,-0.0060820244,-0.0188243333,-0.4687334001,-0.0060827658,-0.0206502546
21:22:29:14.514,61,0.0000000000,0.0000000000,0.0000000000,0.7731800079,0.0214235894,0.0267719459,0.1052300930,0.0000000000,0.0000000000,0.8494294882,0.0000000000,0.0209146123,0.0266202688,0.1082372218,0.0096440446,0.0000000000,0.0169724803,0.0065333014,0.0036575256,0.0104621248,0.0003807572,0.0000000000,0.0000000000,0.0418889560,0.0435561910,0.0000000000,0.0000000000,0.0097685726,0.0104842372,0.0000000000,0.0000000000,0.0122991083,0.0069244308,0.0244180653,0.0246497151,0.0197949558,0.0159576219,0.0000000000,0.0000000000,0.0135144787,0.0143885380,0.0485197306,0.0467100888,0.0134194782,0.0000000000,0.0000000000,0.0018346402,0.0237167217,0.0231516864,0.0124001447,0.0147433868,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5056225657,-0.0608255044,0.0060248259,-0.5355830193,-0.0608320758,0.0015888480
21:22:29:15.516,61,0.0000000000,0.0000000000,0.0000000000,0.8001891375,0.0299220867,0.0331249312,0.1263097227,0.0000000000,0.0000000000,0.8745520711,0.0000000000,0.0291847605,0.0329476297,0.1307769716,0.0091512445,0.0000000000,0.0155831268,0.0050515123,0.0017113591,0.0088805351,0.0000000000,0.0000000000,0.0000000000,0.0230496619,0.0177461971,0.0000000000,0.0000000000,0.0089124776,0.0096400557,0.0000000000,0.0000000000,0.0116559602,0.0065594339,0.0295915678,0.0274002645,0.0198507551,0.0158580989,0.0000000000,0.0000000000,0.0121529344,0.0130415363,0.0275185015,0.0256530233,0.0111013446,0.0000000000,0.0000000000,0.0018736413,0.0224457681,0.0220492613,0.0113617973,0.0134405987,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5205526352,-0.0651152804,0.0083520729,-0.5520589352,-0.0651226193,0.0037570149
21:22:29:16.517,61,0.0000000000,0.0000000000,0.0000000000,0.8415874243,0.0017018570,0.0362320915,0.1687573344,0.0000000000,0.0000000000,0.9132363796,0.0000000000,0.0017073868,0.0360456742,0.1747483611,0.0088067064,0.0000000000,0.0147046875,0.0041358802,0.0005919053,0.0082681496,0.0006896809,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0081425384,0.0088550067,0.0000000000,0.0000000000,0.0118038356,0.0062535210,0.0415187255,0.0343794115,0.0202581771,0.0160531290,0.0000000000,0.0000000000,0.0113430014,0.0122147268,0.0170591604,0.0151021229,0.0097955912,0.0000000000,0.0000000000,0.0021329534,0.0218279492,0.0216224734,0.0110512935,0.0128805609,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5436276197,-0.0511813089,0.0012511599,-0.5773929358,-0.0511879548,-0.0027672260
21:22:29:17.519,61,0.0000000000,0.0000000000,0.0000000000,0.8748385906,0.0468544848,0.0457982980,0.2061662972,0.0000000000,0.0000000000,0.9438971877,0.0000000000,0.0456627458,0.0455242619,0.2134134918,0.0087724570,0.0000000000,0.0141790947,0.0037994971,0.0001461363,0.0085978732,0.0082195792,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0077605303,0.0084434403,0.0000000000,0.0000000000,0.0226813816,0.0062602037,0.0581412986,0.0434964001,0.0234428775,0.0174485259,0.0000000000,0.0000000000,0.0109312879,0.0117890313,0.0001095081,0.0000000000,0.0096208099,0.0000000000,0.0000000000,0.0026310252,0.0217518322,0.0217814706,0.0118626775,0.0130815301,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5617494583,-0.0740812719,0.0137650408,-0.5975813866,-0.0740904734,0.0089119142
21:22:29:18.520,61,0.0000000000,0.0000000000,0.0000000000,0.8829433322,0.0472787358,0.0502846129,0.2221492082,0.0000000000,0.0000000000,0.9513428211,0.0000000000,0.0460774191,0.0499926880,0.2304547727,0.0088814581,0.0000000000,0.0137805240,0.0038463569,0.0002045928,0.0096780956,0.0107172262,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041703698,0.0000000000,0.0074910680,0.0081170658,0.0000000000,0.0000000000,0.0275447145,0.0063967779,0.0630902722,0.0463046283,0.0245904028,0.0180708077,0.0000000000,0.0000000000,0.0106938723,0.0115237022,0.0000000000,0.0000000000,0.0102102105,0.0000000000,0.0000000000,0.0030712259,0.0218189768,0.0220752750,0.0124215782,0.0134475240,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5661777258,-0.0743668824,0.0140101574,-0.6025285721,-0.0743762702,0.0091597233
21:22:29:19.522,61,0.0000000000,0.0000000000,0.0000000000,0.8600270152,0.0779541433,0.0523583069,0.2187661827,0.0000000000,0.0000000000,0.9298356771,0.0000000000,0.0759481713,0.0520588793,0.2292487025,0.0088473605,0.0000000000,0.0134460181,0.0037993139,0.0001647652,0.0101807127,0.0121727819,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0103001706,0.0039972058,0.0072085857,0.0077752923,0.0000000000,0.0000000000,0.0293879490,0.0064437874,0.0606183112,0.0472278893,0.0251880791,0.0183607154,0.0000000000,0.0000000000,0.0103819333,0.0111941556,0.0000000000,0.0000000000,0.0108692590,0.0000000000,0.0000000000,0.0034352709,0.0218063463,0.0222910233,0.0126605704,0.0135754896,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5531573892,-0.0896355510,0.0219766051,-0.5883219242,-0.0896459818,0.0165249761
21:22:29:20.523,61,0.0000000000,0.0000000000,0.0000000000,0.8524177074,0.0905260220,0.0541054346,0.2178517133,0.0000000000,0.0000000000,0.9225330353,0.0000000000,0.0881970301,0.0537905283,0.2296540290,0.0088301189,0.0000000000,0.0132275717,0.0037803962,0.0001578142,0.0107898293,0.0155236162,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0149333365,0.0071050338,0.0070242649,0.0075327712,0.0000000000,0.0000000000,0.0304420870,0.0065022483,0.0606661886,0.0478960127,0.0258967448,0.0188122578,0.0000000000,0.0000000000,0.0101571735,0.0109548392,0.0000000000,0.0000000000,0.0116237970,0.0000000000,0.0000000000,0.0039367722,0.0219799262,0.0226972196,0.0131628783,0.0139725227,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5486926436,-0.0958507359,0.0251566488,-0.5835616589,-0.0958616808,0.0194568895
21:22:29:21.525,61,0.0000000000,0.0000000000,0.0000000000,0.8463574648,0.1176556200,0.0558840781,0.2174352407,0.0000000000,0.0000000000,0.9166359305,0.0000000000,0.1146275625,0.0555187613,0.2300037593,0.0088392710,0.0000000000,0.0129947318,0.0037597206,0.0001098543,0.0113632642,0.0178724937,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0254710838,0.0131976297,0.0068226238,0.0072785583,0.0000000000,0.0000000000,0.0310226176,0.0066153742,0.0605664290,0.0481486060,0.0265570767,0.0192433279,0.0000000000,0.0000000000,0.0098766079,0.0106698265,0.0000000000,0.0000000000,0.0122855054,0.0000000000,0.0000000000,0.0045542927,0.0221312866,0.0230590664,0.0136282016,0.0143473214,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5448653102,-0.1093616858,0.0322053991,-0.5795580149,-0.1093738452,0.0259824488
21:22:29:22.526,61,0.0000000000,0.0000000000,0.0000000000,0.8215123415,0.1432009190,0.0591294877,0.2140338868,0.0000000000,0.0000000000,0.8930479884,0.0000000000,0.1395378709,0.0585854091,0.2289577574,0.0089044990,0.0000000000,0.0127533190,0.0037861187,0.0000783395,0.0118698077,0.0191431995,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0307670869,0.0163036045,0.0066661579,0.0070818011,0.0000000000,0.0000000000,0.0314813480,0.0068108109,0.0602995381,0.0480919145,0.0271920413,0.0196553990,0.0000000000,0.0000000000,0.0095494352,0.0103458306,0.0000000000,0.0000000000,0.0128262434,0.0000000000,0.0000000000,0.0052199615,0.0223002099,0.0233790241,0.0140386689,0.0146532180,0.0000000000,-0.0599695742,-0.1229389831,0.0420436524,-0.5304820538,-0.1215649098,0.0378398374,-0.5640594959,-0.1215779781,0.0310613140
